Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text
18-1I,"'Corn On The Cob'","Sterling silver 'corn on the cob'.  Made by Novo",Novo,Bead,"Food & Drink,Novo",TRUE,Material,"Sterling Silver",,,,,18-1I,6,shopify,1,deny,manual,22.2,37,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-1I.jpg,"'Corn On The Cob'"
18-1J,"Honey Barrel","Sterling silver honey barrel.  Made by Carlo Biagi",Carlo Biagi,Bead,"Food & Drink,Carlo Biagi",TRUE,Material,"Sterling Silver",,,,,18-1J,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-1J.jpg,"Honey Barrel"
18-2A,"Candy In A Wrapper","Sterling silver candy in a wrapper.  Made by Carlo Biagi",Carlo Biagi,Bead,"Food & Drink,Carlo Biagi",TRUE,Material,"Sterling Silver",,,,,18-2A,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-2A.jpg,"Candy In A Wrapper"
18-2B,"'Gingerbread Man'","Sterling silver 'gingerbread man'.  Made by Halia",Halia,Bead,"Food & Drink,Halia",TRUE,Material,"Sterling Silver",,,,,18-2B,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-2B.jpg,"'Gingerbread Man'"
18-2C,"'Sushi Box'","Sterling silver 'sushi box'.  Made by Ohm",Ohm,Bead,"Food & Drink,Ohm",TRUE,Material,"Sterling Silver",,,,,18-2C,6,shopify,1,deny,manual,40,40,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-2C.jpg,"'Sushi Box'"
18-2E,"'Fortune Cookie'","Sterling silver 'fortune cookie'.  Made by Halia",Halia,Bead,"Food & Drink,Halia",TRUE,Material,"Sterling Silver",,,,,18-2E,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-2E.jpg,"'Fortune Cookie'"
18-2F,"Chef Hat","Sterling silver chef hat.  Made by Carlo Biagi",Carlo Biagi,Bead,"Food & Drink,Carlo Biagi",TRUE,Material,"Sterling Silver",,,,,18-2F,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-2F.jpg,"Chef Hat"
18-2G,"Chef Hat, 'Bon Appetite'","Sterling silver chef hat, 'bon appetite'.  Made by Halia",Halia,Bead,"Food & Drink,Halia",TRUE,Material,"Sterling Silver",,,,,18-2G,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-2G.jpg,"Chef Hat, 'Bon Appetite'"
18-2H,"'I Love Sushi', With Multicolored Enamel","Sterling silver & enamel 'i love sushi', with multicolored enamel.  Made by Zable",Zable,Bead,"Food & Drink, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,18-2H,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-2H.jpg,"'I Love Sushi', With Multicolored Enamel"
18-2I,"Chinese Food Takeout Box, With Red Enamel","Sterling silver & enamel chinese food takeout box, with red enamel.  Made by Zable",Zable,Bead,"Food & Drink, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,18-2I,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-2I.jpg,"Chinese Food Takeout Box, With Red Enamel"
18-2J,"Chili Pepper With Red And Green Enamel","Sterling silver & enamel chili pepper with red and green enamel.  Made by Zable",Zable,Bead,"Food & Drink, Enamel,Zable",TRUE,Material,"Sterling Silver & Enamel",,,,,18-2J,6,shopify,1,deny,manual,25.8,43,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-2J.jpg,"Chili Pepper With Red And Green Enamel"
18-3A,"'Blackbird Pie' Dangle","Sterling silver 'blackbird pie' dangle.  Made by Ohm",Ohm,Bead,"Food & Drink,Ohm",TRUE,Material,"Sterling Silver",,,,,18-3A,6,shopify,1,deny,manual,55,55,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-3A.jpg,"'Blackbird Pie' Dangle"
18-3B,"Wedding Cake","Sterling silver wedding cake.  Made by Moress",Moress,Bead,"Food & Drink,Moress",TRUE,Material,"Sterling Silver",,,,,18-3B,6,shopify,1,deny,manual,24,40,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-3B.jpg,"Wedding Cake"
18-3C,"Wedding Cake","Sterling silver wedding cake.  Made by Carlo Biagi",Carlo Biagi,Bead,"Food & Drink,Carlo Biagi",TRUE,Material,"Sterling Silver",,,,,18-3C,6,shopify,10,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-3C.jpg,"Wedding Cake"
18-3D,"Ice Cream Cone","Sterling silver ice cream cone.  Made by Carlo Biagi",Carlo Biagi,Bead,"Food & Drink,Carlo Biagi",TRUE,Material,"Sterling Silver",,,,,18-3D,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-3D.jpg,"Ice Cream Cone"
18-3E,"'Ice Cream Cone'","Sterling silver 'ice cream cone'.  Made by Halia",Halia,Bead,"Food & Drink,Halia",TRUE,Material,"Sterling Silver",,,,,18-3E,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-3E.jpg,"'Ice Cream Cone'"
18-3F,"'Ice Cream Cone'","Sterling silver 'ice cream cone'.  Made by Novo",Novo,Bead,"Food & Drink,Novo",TRUE,Material,"Sterling Silver",,,,,18-3F,6,shopify,1,deny,manual,22.2,37,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-3F.jpg,"'Ice Cream Cone'"
18-3G,"Ice Cream Sundae","Sterling silver ice cream sundae.  Made by Zable",Zable,Bead,"Food & Drink,Zable",TRUE,Material,"Sterling Silver",,,,,18-3G,6,shopify,3,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-3G.jpg,"Ice Cream Sundae"
18-3H,"'Hot Dog' With Multicolored Enamel","Sterling silver & enamel 'hot dog' with multicolored enamel.  Made by Reflections",Reflections,Bead,"Food & Drink, Enamel,Reflections",TRUE,Material,"Sterling Silver & Enamel",,,,,18-3H,6,shopify,3,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-3H.jpg,"'Hot Dog' With Multicolored Enamel"
18-3I,"'French Fries'","Sterling silver 'french fries'.  Made by Reflections",Reflections,Bead,"Food & Drink,Reflections",TRUE,Material,"Sterling Silver",,,,,18-3I,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-3I.jpg,"'French Fries'"
18-3J,"'Take Out' Chinese Food","Sterling silver 'take out' chinese food.  Made by Ohm",Ohm,Bead,"Food & Drink,Ohm",TRUE,Material,"Sterling Silver",,,,,18-3J,6,shopify,2,deny,manual,30,30,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-3J.jpg,"'Take Out' Chinese Food"
18-4A,"Swiss Cheese","Sterling silver swiss cheese.  Made by Zable",Zable,Bead,"Food & Drink,Zable",TRUE,Material,"Sterling Silver",,,,,18-4A,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-4A.jpg,"Swiss Cheese"
18-4B,"Cheeseburger, 'Burger'","Sterling silver cheeseburger, 'burger'.  Made by Ohm",Ohm,Bead,"Food & Drink,Ohm",TRUE,Material,"Sterling Silver",,,,,18-4B,6,shopify,1,deny,manual,30,30,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-4B.jpg,"Cheeseburger, 'Burger'"
18-4C,"'I Love Chocolate' Bar","Sterling silver 'i love chocolate' bar.  Made by Zable",Zable,Bead,"Food & Drink,Zable",TRUE,Material,"Sterling Silver",,,,,18-4C,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-4C.jpg,"'I Love Chocolate' Bar"
18-4D,"Yellow Dichroic Glass","Sterling silver & dichroic glass yellow dichroic glass.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-4D,6,shopify,2,deny,manual,16.2,27,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-4D.jpg,"Yellow Dichroic Glass"
18-4E,"Turtles","Sterling silver turtles.  Made by Zamba",Zamba,Bead,"Nature, Animals,Zamba",TRUE,Material,"Sterling Silver",,,,,18-4E,6,shopify,1,deny,manual,22.8,38,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-4E.jpg,"Turtles"
18-4F,"Flower","Sterling silver flower.  Made by Zamba",Zamba,Bead,"Nature, Garden,Zamba",TRUE,Material,"Sterling Silver",,,,,18-4F,6,shopify,3,deny,manual,22.8,38,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-4F.jpg,"Flower"
18-4G,"Band Of Hearts","Sterling silver band of hearts.  Made by Zamba",Zamba,Bead,"Love,Zamba",TRUE,Material,"Sterling Silver",,,,,18-4G,6,shopify,2,deny,manual,22.8,38,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-4G.jpg,"Band Of Hearts"
18-4H,"Dragonflies","Sterling silver dragonflies.  Made by Zamba",Zamba,Bead,"Nature, Garden,Zamba",TRUE,Material,"Sterling Silver",,,,,18-4H,6,shopify,2,deny,manual,22.8,38,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-4H.jpg,"Dragonflies"
18-4I,"Butterfly With Pink Dichroic Glass","Sterling silver & dichroic glass butterfly with pink dichroic glass.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-4I,6,shopify,3,deny,manual,26.4,44,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-4I.jpg,"Butterfly With Pink Dichroic Glass"
18-4J,"Dragonfly With Irridescent Dichroic Glass","Sterling silver & dichroic glass dragonfly with irridescent dichroic glass.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-4J,6,shopify,2,deny,manual,26.4,44,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-4J.jpg,"Dragonfly With Irridescent Dichroic Glass"
18-5A,"Butterfly With Pink Dichroic Glass","Sterling silver & dichroic glass butterfly with pink dichroic glass.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-5A,6,shopify,2,deny,manual,26.4,44,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-5A.jpg,"Butterfly With Pink Dichroic Glass"
18-5B,"Decorative With Irredescent Dichroic Glass","Sterling silver & dichroic glass decorative with irredescent dichroic glass.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-5B,6,shopify,4,deny,manual,26.4,44,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-5B.jpg,"Decorative With Irredescent Dichroic Glass"
18-5C,"Band Of Irridscent Dichroic Glass Balls","Sterling silver & dichroic glass band of irridscent dichroic glass balls.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-5C,6,shopify,3,deny,manual,26.4,44,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-5C.jpg,"Band Of Irridscent Dichroic Glass Balls"
18-5D,"Frog With Yellow Dichroic Glass","Sterling silver & dichroic glass frog with yellow dichroic glass.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-5D,6,shopify,1,deny,manual,26.4,44,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-5D.jpg,"Frog With Yellow Dichroic Glass"
18-5E,"Paw Print In Teal Dichroic Glass","Sterling silver & dichroic glass paw print in teal dichroic glass.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-5E,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-5E.jpg,"Paw Print In Teal Dichroic Glass"
18-5F,"Paw Print In Blue Dichroic Glass","Sterling silver & dichroic glass paw print in blue dichroic glass.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-5F,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-5F.jpg,"Paw Print In Blue Dichroic Glass"
18-5G,"Paw Print In Rainbow Dichroic Glass","Sterling silver & dichroic glass paw print in rainbow dichroic glass.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-5G,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-5G.jpg,"Paw Print In Rainbow Dichroic Glass"
18-5H,"Paw Print In Orange Dichroic Glass","Sterling silver & dichroic glass paw print in orange dichroic glass.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-5H,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-5H.jpg,"Paw Print In Orange Dichroic Glass"
18-5I,"Polar Bear And Moose In Rainbow Dichroic Glass","Sterling silver & dichroic glass polar bear and moose in rainbow dichroic glass.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-5I,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-5I.jpg,"Polar Bear And Moose In Rainbow Dichroic Glass"
18-5J,"Green Dichroic Glass Bead With Blue Checker Pattern Overlay","Sterling silver & dichroic glass green dichroic glass bead with blue checker pattern overlay.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-5J,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-5J.jpg,"Green Dichroic Glass Bead With Blue Checker Pattern Overlay"
18-6A,"Orange Dichroic Glass Bead With Orange Checker Pattern Overlay","Sterling silver & dichroic glass orange dichroic glass bead with orange checker pattern overlay.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-6A,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-6A.jpg,"Orange Dichroic Glass Bead With Orange Checker Pattern Overlay"
18-6B,"Small Orange Dichroic Glass Bead With Diagonal Stripes","Sterling silver & dichroic glass small orange dichroic glass bead with diagonal stripes.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-6B,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-6B.jpg,"Small Orange Dichroic Glass Bead With Diagonal Stripes"
18-6C,"Small Blue Dichroic Glass Bead With Diagonal Stripes","Sterling silver & dichroic glass small blue dichroic glass bead with diagonal stripes.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-6C,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-6C.jpg,"Small Blue Dichroic Glass Bead With Diagonal Stripes"
18-6D,"Wide Dark Green Dichroic Glass Bead With Diagonal Stripes","Sterling silver & dichroic glass wide dark green dichroic glass bead with diagonal stripes.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-6D,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-6D.jpg,"Wide Dark Green Dichroic Glass Bead With Diagonal Stripes"
18-6E,"Small Lime Green Dichroic Glass Bead With Diagonal Stripes","Sterling silver & dichroic glass small lime green dichroic glass bead with diagonal stripes.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-6E,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-6E.jpg,"Small Lime Green Dichroic Glass Bead With Diagonal Stripes"
18-6F,"Large Narrow Lime Green Dichroic Glass Bead With Diagonal Stripes","Sterling silver & dichroic glass large narrow lime green dichroic glass bead with diagonal stripes.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-6F,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-6F.jpg,"Large Narrow Lime Green Dichroic Glass Bead With Diagonal Stripes"
18-6G,"Teal Dichroic Glass Bead With Green And Orange Striped Pattern Overlay","Sterling silver & dichroic glass teal dichroic glass bead with green and orange striped pattern overlay.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-6G,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-6G.jpg,"Teal Dichroic Glass Bead With Green And Orange Striped Pattern Overlay"
18-6H,"Blue Dichroic Glass Bead With Green And Orange Striped Pattern Overlay","Sterling silver & dichroic glass blue dichroic glass bead with green and orange striped pattern overlay.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-6H,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-6H.jpg,"Blue Dichroic Glass Bead With Green And Orange Striped Pattern Overlay"
18-6I,"Large Ball Rainbow Block Pattern Dichroic Glass Bead","Sterling silver & dichroic glass large ball rainbow block pattern dichroic glass bead.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-6I,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-6I.jpg,"Large Ball Rainbow Block Pattern Dichroic Glass Bead"
18-6J,"Large Ball Pink Block Pattern Dichroic Glass Bead","Sterling silver & dichroic glass large ball pink block pattern dichroic glass bead.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-6J,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-6J.jpg,"Large Ball Pink Block Pattern Dichroic Glass Bead"
18-7A,"Large Narrow Pink Block Pattern Dichroic Glass Bead","Sterling silver & dichroic glass large narrow pink block pattern dichroic glass bead.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-7A,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-7A.jpg,"Large Narrow Pink Block Pattern Dichroic Glass Bead"
18-7B,"Lime Green Textured Swirl Dichroic Glass Bead","Sterling silver & dichroic glass lime green textured swirl dichroic glass bead.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-7B,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-7B.jpg,"Lime Green Textured Swirl Dichroic Glass Bead"
18-7C,"Orange Green Textured Swirl Dichroic Glass Bead","Sterling silver & dichroic glass orange green textured swirl dichroic glass bead.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-7C,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-7C.jpg,"Orange Green Textured Swirl Dichroic Glass Bead"
18-7D,"Small Dark Green Dichroic Glass Bead With Diagonal Stripes","Sterling silver & dichroic glass small dark green dichroic glass bead with diagonal stripes.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-7D,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-7D.jpg,"Small Dark Green Dichroic Glass Bead With Diagonal Stripes"
18-7E,"Large Narrow Blue Dichroic Glass Bead With Diagonal Stipes","Sterling silver & dichroic glass large narrow blue dichroic glass bead with diagonal stipes.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-7E,6,shopify,1,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-7E.jpg,"Large Narrow Blue Dichroic Glass Bead With Diagonal Stipes"
18-7F,"Teal Dichroic Glass Bead ","Sterling silver & dichroic glass teal dichroic glass bead .  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-7F,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-7F.jpg,"Teal Dichroic Glass Bead "
18-7G,"Lime Green Dichroic Glass Bead","Sterling silver & dichroic glass lime green dichroic glass bead.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-7G,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-7G.jpg,"Lime Green Dichroic Glass Bead"
18-7H,"Rainbow Dichroic Glass Bead","Sterling silver & dichroic glass rainbow dichroic glass bead.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-7H,6,shopify,2,deny,manual,21.6,36,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-7H.jpg,"Rainbow Dichroic Glass Bead"
18-7I,"Gold Leaf In Clear Dichroic Glass With Hint Of Rainbow Color","Sterling silver & dichroic glass gold leaf in clear dichroic glass with hint of rainbow color.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-7I,6,shopify,2,deny,manual,25.2,42,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-7I.jpg,"Gold Leaf In Clear Dichroic Glass With Hint Of Rainbow Color"
18-7J,"Gold Leaf In Clear Dichroic Glass With Hint Of Orange Color","Sterling silver & dichroic glass gold leaf in clear dichroic glass with hint of orange color.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,18-7J,6,shopify,3,deny,manual,25.2,42,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/18-7J.jpg,"Gold Leaf In Clear Dichroic Glass With Hint Of Orange Color"
19-1A,"Gold Leaf In Clear Dichroic Glass With Hint Of Pink Color","Sterling silver & dichroic glass gold leaf in clear dichroic glass with hint of pink color.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,19-1A,6,shopify,1,deny,manual,25.2,42,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/19-1A.jpg,"Gold Leaf In Clear Dichroic Glass With Hint Of Pink Color"
19-1B,"Gold Leaf In Clear Dichroic Glass With Hint Of Teal Color","Sterling silver & dichroic glass gold leaf in clear dichroic glass with hint of teal color.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,19-1B,6,shopify,2,deny,manual,25.2,42,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/19-1B.jpg,"Gold Leaf In Clear Dichroic Glass With Hint Of Teal Color"
19-1C,"Gold Leaf In Clear Dichroic Glass With Hint Of Blue Color","Sterling silver & dichroic glass gold leaf in clear dichroic glass with hint of blue color.  Made by Zamba",Zamba,Bead,"Dichroic Glass,Zamba",TRUE,Material,"Sterling Silver & Dichroic Glass",,,,,19-1C,6,shopify,3,deny,manual,25.2,42,TRUE,TRUE,,http://cdn.shopify.com/s/files/1/0234/5347/files/19-1C.jpg,"Gold Leaf In Clear Dichroic Glass With Hint Of Blue Color"
